"site_id","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no","ind_phen","phenophase","summer_year","first_yes_date","dosy","dop","year","series_yrs","seasonally_inactive","active_jan1","ind_phen_year"
10145,42.602543,-83.250992,277,"MI",410,"Sylvilagus","floridanus","eastern cottontail","Animalia",38884,344,"Young individuals",2021,7,3,184,2459399,1,2021,7,3,184,2459399,1,"38884_Young individuals","Young observed",2022,2021-07-03,3,184,2021,11,NA,NA,"38884_Young individuals_2021"
10145,42.602543,-83.250992,277,"MI",1144,"Sciurus","carolinensis","eastern gray squirrel","Animalia",38885,311,"Nut gathering",2021,9,9,252,2459467,1,2021,9,9,252,2459467,1,"38885_Nut gathering","Feeding",2022,2021-09-09,71,252,2021,9,NA,NA,"38885_Nut gathering_2021"
10145,42.602543,-83.250992,277,"MI",1145,"Sciurus","niger","fox squirrel","Animalia",38896,311,"Nut gathering",2021,9,13,256,2459471,1,2021,9,13,256,2459471,1,"38896_Nut gathering","Feeding",2022,2021-09-13,75,256,2021,9,NA,NA,"38896_Nut gathering_2021"
10145,42.602543,-83.250992,277,"MI",270,"Odocoileus","virginianus","white-tailed deer","Animalia",38973,344,"Young individuals",2021,9,12,255,2459470,1,2021,9,12,255,2459470,1,"38973_Young individuals","Young observed",2022,2021-09-12,74,255,2021,10,NA,NA,"38973_Young individuals_2021"
10145,42.602543,-83.250992,277,"MI",266,"Marmota","monax","woodchuck","Animalia",38980,344,"Young individuals",2021,6,17,168,2459383,1,2021,6,19,170,2459385,1,"38980_Young individuals","Young observed",2021,2021-06-17,352,168,2021,12,NA,NA,"38980_Young individuals_2021"
2803,39.971001,-105.397003,2329,"CO",1715,"Sylvilagus","nuttallii","mountain cottontail","Animalia",16050,344,"Young individuals",2022,10,28,301,2459881,7,2022,11,1,305,2459885,2,"16050_Young individuals","Young observed",2023,2022-10-28,120,301,2022,14,NA,NA,"16050_Young individuals_2022"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,338,"Males vocalizing",2022,10,3,276,2459856,4,2022,10,3,276,2459856,5,"16051_Males vocalizing","Mating activity",2023,2022-10-03,95,95,2023,13,NA,NA,"16051_Males vocalizing_2023"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,339,"Male combat (horn/antler)",2022,11,4,308,2459888,1,2022,11,4,308,2459888,6,"16051_Male combat (horn/antler)","Mating activity",2023,2022-11-04,127,127,2023,10,NA,NA,"16051_Male combat (horn/antler)_2023"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,344,"Young individuals",2022,10,18,291,2459871,6,2022,10,18,291,2459871,3,"16051_Young individuals","Young observed",2023,2022-10-18,110,291,2022,14,NA,NA,"16051_Young individuals_2022"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,310,"Fruit/seed consumption",2022,10,18,291,2459871,6,2022,10,18,291,2459871,3,"16052_Fruit/seed consumption","Feeding",2023,2022-10-18,110,291,2022,15,NA,NA,"16052_Fruit/seed consumption_2022"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,311,"Nut gathering",2022,10,18,291,2459871,6,2022,10,18,291,2459871,3,"16052_Nut gathering","Feeding",2023,2022-10-18,110,291,2022,14,NA,NA,"16052_Nut gathering_2022"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,344,"Young individuals",2022,5,12,132,2459712,3,2022,10,18,291,2459871,3,"16052_Young individuals","Young observed",2022,2022-05-12,316,132,2022,12,NA,NA,"16052_Young individuals_2022"
2803,39.971001,-105.397003,2329,"CO",264,"Odocoileus","hemionus","mule deer","Animalia",16053,344,"Young individuals",2022,12,6,340,2459920,4,2022,12,6,340,2459920,10,"16053_Young individuals","Young observed",2023,2022-12-06,159,340,2022,12,NA,NA,"16053_Young individuals_2022"
6091,34.11578,-118.757507,282,"CA",404,"Otospermophilus","beecheyi","California ground squirrel","Animalia",33832,344,"Young individuals",2022,8,24,236,2459816,6,2022,8,24,236,2459816,14,"33832_Young individuals","Young observed",2023,2022-08-24,55,236,2022,11,NA,NA,"33832_Young individuals_2022"
10145,42.602543,-83.250992,277,"MI",410,"Sylvilagus","floridanus","eastern cottontail","Animalia",38884,344,"Young individuals",2022,7,10,191,2459771,1,2022,7,10,191,2459771,1,"38884_Young individuals","Young observed",2023,2022-07-10,10,191,2022,11,NA,NA,"38884_Young individuals_2022"
10145,42.602543,-83.250992,277,"MI",1145,"Sciurus","niger","fox squirrel","Animalia",38896,311,"Nut gathering",2022,8,26,238,2459818,1,2022,8,26,238,2459818,1,"38896_Nut gathering","Feeding",2023,2022-08-26,57,238,2022,9,NA,NA,"38896_Nut gathering_2022"
10145,42.602543,-83.250992,277,"MI",270,"Odocoileus","virginianus","white-tailed deer","Animalia",38973,344,"Young individuals",2022,6,4,155,2459735,1,2022,6,5,156,2459736,1,"38973_Young individuals","Young observed",2022,2022-06-04,339,155,2022,10,NA,NA,"38973_Young individuals_2022"
10145,42.602543,-83.250992,277,"MI",266,"Marmota","monax","woodchuck","Animalia",38980,344,"Young individuals",2022,6,2,153,2459733,1,2022,6,2,153,2459733,1,"38980_Young individuals","Young observed",2022,2022-06-02,337,153,2022,12,NA,NA,"38980_Young individuals_2022"
2803,39.971001,-105.397003,2329,"CO",1715,"Sylvilagus","nuttallii","mountain cottontail","Animalia",16050,344,"Young individuals",2023,1,16,16,2459961,5,2023,1,16,16,2459961,2,"16050_Young individuals","Young observed",2023,2023-01-16,200,16,2023,14,NA,NA,"16050_Young individuals_2023"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,338,"Males vocalizing",2023,10,11,284,2460229,4,2023,10,26,299,2460244,7,"16051_Males vocalizing","Mating activity",2024,2023-10-11,103,103,2024,13,NA,NA,"16051_Males vocalizing_2024"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,339,"Male combat (horn/antler)",2023,10,17,290,2460235,3,2023,10,17,290,2460235,9,"16051_Male combat (horn/antler)","Mating activity",2024,2023-10-17,109,109,2024,10,NA,NA,"16051_Male combat (horn/antler)_2024"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,344,"Young individuals",2023,1,16,16,2459961,5,2023,1,16,16,2459961,2,"16051_Young individuals","Young observed",2023,2023-01-16,200,16,2023,14,NA,NA,"16051_Young individuals_2023"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,310,"Fruit/seed consumption",2023,3,17,76,2460021,6,2023,11,4,308,2460253,5,"16052_Fruit/seed consumption","Feeding",2023,2023-03-17,260,76,2023,15,NA,NA,"16052_Fruit/seed consumption_2023"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,344,"Young individuals",2023,4,13,103,2460048,3,2023,11,4,308,2460253,5,"16052_Young individuals","Young observed",2023,2023-04-13,287,103,2023,12,NA,NA,"16052_Young individuals_2023"
2803,39.971001,-105.397003,2329,"CO",264,"Odocoileus","hemionus","mule deer","Animalia",16053,344,"Young individuals",2023,6,9,160,2460105,7,2023,6,24,175,2460120,14,"16053_Young individuals","Young observed",2023,2023-06-09,344,160,2023,12,NA,NA,"16053_Young individuals_2023"
8418,32.363758,-94.873947,115,"TX",1144,"Sciurus","carolinensis","eastern gray squirrel","Animalia",25350,310,"Fruit/seed consumption",2023,2,9,40,2459985,4,2023,2,9,40,2459985,7,"25350_Fruit/seed consumption","Feeding",2023,2023-02-09,224,40,2023,11,NA,NA,"25350_Fruit/seed consumption_2023"
8418,32.363758,-94.873947,115,"TX",1144,"Sciurus","carolinensis","eastern gray squirrel","Animalia",25350,311,"Nut gathering",2023,11,30,334,2460279,4,2023,11,30,334,2460279,4,"25350_Nut gathering","Feeding",2024,2023-11-30,153,334,2023,10,NA,NA,"25350_Nut gathering_2023"
6091,34.11578,-118.757507,282,"CA",404,"Otospermophilus","beecheyi","California ground squirrel","Animalia",33832,344,"Young individuals",2023,6,29,180,2460125,7,2023,7,6,187,2460132,49,"33832_Young individuals","Young observed",2023,2023-06-29,364,180,2023,11,NA,NA,"33832_Young individuals_2023"
10145,42.602543,-83.250992,277,"MI",410,"Sylvilagus","floridanus","eastern cottontail","Animalia",38884,344,"Young individuals",2023,5,3,123,2460068,1,2023,5,3,123,2460068,1,"38884_Young individuals","Young observed",2023,2023-05-03,307,123,2023,11,NA,NA,"38884_Young individuals_2023"
10145,42.602543,-83.250992,277,"MI",1144,"Sciurus","carolinensis","eastern gray squirrel","Animalia",38885,311,"Nut gathering",2023,10,7,280,2460225,1,2023,10,11,284,2460229,1,"38885_Nut gathering","Feeding",2024,2023-10-07,99,280,2023,9,NA,NA,"38885_Nut gathering_2023"
10145,42.602543,-83.250992,277,"MI",1145,"Sciurus","niger","fox squirrel","Animalia",38896,311,"Nut gathering",2023,10,7,280,2460225,1,2023,10,11,284,2460229,1,"38896_Nut gathering","Feeding",2024,2023-10-07,99,280,2023,9,NA,NA,"38896_Nut gathering_2023"
2803,39.971001,-105.397003,2329,"CO",1715,"Sylvilagus","nuttallii","mountain cottontail","Animalia",16050,344,"Young individuals",2024,6,12,164,2460474,7,2024,6,27,179,2460489,5,"16050_Young individuals","Young observed",2024,2024-06-12,348,164,2024,14,NA,NA,"16050_Young individuals_2024"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,338,"Males vocalizing",2024,10,12,286,2460596,1,2024,10,12,286,2460596,4,"16051_Males vocalizing","Mating activity",2025,2024-10-12,104,104,2025,13,NA,NA,"16051_Males vocalizing_2025"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,339,"Male combat (horn/antler)",2024,10,12,286,2460596,1,2024,10,12,286,2460596,4,"16051_Male combat (horn/antler)","Mating activity",2025,2024-10-12,104,104,2025,10,NA,NA,"16051_Male combat (horn/antler)_2025"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,344,"Young individuals",2024,3,7,67,2460377,3,2024,4,9,100,2460410,6,"16051_Young individuals","Young observed",2024,2024-03-07,251,67,2024,14,NA,NA,"16051_Young individuals_2024"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,310,"Fruit/seed consumption",2024,4,30,121,2460431,1,2024,9,6,250,2460560,35,"16052_Fruit/seed consumption","Feeding",2024,2024-04-30,305,121,2024,15,NA,NA,"16052_Fruit/seed consumption_2024"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,311,"Nut gathering",2024,4,30,121,2460431,1,2024,9,6,250,2460560,35,"16052_Nut gathering","Feeding",2024,2024-04-30,305,121,2024,14,NA,NA,"16052_Nut gathering_2024"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,344,"Young individuals",2024,4,15,106,2460416,6,2024,4,15,106,2460416,14,"16052_Young individuals","Young observed",2024,2024-04-15,290,106,2024,12,NA,NA,"16052_Young individuals_2024"
2803,39.971001,-105.397003,2329,"CO",264,"Odocoileus","hemionus","mule deer","Animalia",16053,344,"Young individuals",2024,12,30,365,2460675,7,2024,12,30,365,2460675,NA,"16053_Young individuals","Young observed",2025,2024-12-30,183,365,2024,12,NA,NA,"16053_Young individuals_2024"
8418,32.363758,-94.873947,115,"TX",1144,"Sciurus","carolinensis","eastern gray squirrel","Animalia",25350,310,"Fruit/seed consumption",2024,12,14,349,2460659,6,2024,12,29,364,2460674,NA,"25350_Fruit/seed consumption","Feeding",2025,2024-12-14,167,349,2024,11,NA,NA,"25350_Fruit/seed consumption_2024"
8418,32.363758,-94.873947,115,"TX",1144,"Sciurus","carolinensis","eastern gray squirrel","Animalia",25350,311,"Nut gathering",2024,8,22,235,2460545,4,2024,8,25,238,2460548,3,"25350_Nut gathering","Feeding",2025,2024-08-22,53,235,2024,10,NA,NA,"25350_Nut gathering_2024"
10145,42.602543,-83.250992,277,"MI",410,"Sylvilagus","floridanus","eastern cottontail","Animalia",38884,344,"Young individuals",2024,4,17,108,2460418,1,2024,4,17,108,2460418,1,"38884_Young individuals","Young observed",2024,2024-04-17,292,108,2024,11,NA,NA,"38884_Young individuals_2024"
10145,42.602543,-83.250992,277,"MI",270,"Odocoileus","virginianus","white-tailed deer","Animalia",38973,344,"Young individuals",2024,7,29,211,2460521,1,2024,7,29,211,2460521,1,"38973_Young individuals","Young observed",2025,2024-07-29,29,211,2024,10,NA,NA,"38973_Young individuals_2024"
10145,42.602543,-83.250992,277,"MI",266,"Marmota","monax","woodchuck","Animalia",38980,344,"Young individuals",2024,6,12,164,2460474,1,2024,6,13,165,2460475,1,"38980_Young individuals","Young observed",2024,2024-06-12,348,164,2024,12,NA,NA,"38980_Young individuals_2024"
2803,39.971001,-105.397003,2329,"CO",1715,"Sylvilagus","nuttallii","mountain cottontail","Animalia",16050,344,"Young individuals",2025,6,27,178,2460854,4,2025,9,3,246,2460922,7,"16050_Young individuals","Young observed",2025,2025-06-27,362,178,2025,14,NA,NA,"16050_Young individuals_2025"
2803,39.971001,-105.397003,2329,"CO",409,"Cervus","elaphus","elk","Animalia",16051,344,"Young individuals",2025,3,29,88,2460764,7,2025,3,29,88,2460764,6,"16051_Young individuals","Young observed",2025,2025-03-29,272,88,2025,14,NA,NA,"16051_Young individuals_2025"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,310,"Fruit/seed consumption",2025,3,20,79,2460755,3,2025,10,8,281,2460957,NA,"16052_Fruit/seed consumption","Feeding",2025,2025-03-20,263,79,2025,15,NA,NA,"16052_Fruit/seed consumption_2025"
2803,39.971001,-105.397003,2329,"CO",405,"Tamias","minimus","least chipmunk","Animalia",16052,311,"Nut gathering",2025,3,20,79,2460755,3,2025,9,20,263,2460939,11,"16052_Nut gathering","Feeding",2025,2025-03-20,263,79,2025,14,NA,NA,"16052_Nut gathering_2025"
2803,39.971001,-105.397003,2329,"CO",264,"Odocoileus","hemionus","mule deer","Animalia",16053,344,"Young individuals",2025,3,20,79,2460755,3,2025,3,20,79,2460755,2,"16053_Young individuals","Young observed",2025,2025-03-20,263,79,2025,12,NA,NA,"16053_Young individuals_2025"
8418,32.363758,-94.873947,115,"TX",1144,"Sciurus","carolinensis","eastern gray squirrel","Animalia",25350,310,"Fruit/seed consumption",2025,1,8,8,2460684,3,2025,1,8,8,2460684,4,"25350_Fruit/seed consumption","Feeding",2025,2025-01-08,192,8,2025,11,NA,NA,"25350_Fruit/seed consumption_2025"
8418,32.363758,-94.873947,115,"TX",1144,"Sciurus","carolinensis","eastern gray squirrel","Animalia",25350,311,"Nut gathering",2025,1,23,23,2460699,4,2025,1,23,23,2460699,3,"25350_Nut gathering","Feeding",2025,2025-01-23,207,23,2025,10,NA,NA,"25350_Nut gathering_2025"
10145,42.602543,-83.250992,277,"MI",410,"Sylvilagus","floridanus","eastern cottontail","Animalia",38884,344,"Young individuals",2025,7,9,190,2460866,1,2025,7,9,190,2460866,1,"38884_Young individuals","Young observed",2026,2025-07-09,9,190,2025,11,NA,NA,"38884_Young individuals_2025"
10145,42.602543,-83.250992,277,"MI",1145,"Sciurus","niger","fox squirrel","Animalia",38896,311,"Nut gathering",2025,9,12,255,2460931,1,2025,9,12,255,2460931,7,"38896_Nut gathering","Feeding",2026,2025-09-12,74,255,2025,9,NA,NA,"38896_Nut gathering_2025"
10145,42.602543,-83.250992,277,"MI",270,"Odocoileus","virginianus","white-tailed deer","Animalia",38973,344,"Young individuals",2025,5,20,140,2460816,1,2025,5,20,140,2460816,1,"38973_Young individuals","Young observed",2025,2025-05-20,324,140,2025,10,NA,NA,"38973_Young individuals_2025"
10145,42.602543,-83.250992,277,"MI",266,"Marmota","monax","woodchuck","Animalia",38980,344,"Young individuals",2025,7,3,184,2460860,1,2025,7,4,185,2460861,1,"38980_Young individuals","Young observed",2026,2025-07-03,3,184,2025,12,NA,NA,"38980_Young individuals_2025"
