"site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no"
6094,"CPP-SAMO-PARA4",34.116138,-118.760071,256,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17413,390,"Ripe fruits",2022,7,22,203,2459783,NA,2022,7,28,209,2459789,8
6094,"CPP-SAMO-PARA4",34.116138,-118.760071,256,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17413,390,"Ripe fruits",2022,8,11,223,2459803,6,2022,9,30,273,2459853,6
6094,"CPP-SAMO-PARA4",34.116138,-118.760071,256,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17413,390,"Ripe fruits",2022,10,14,287,2459867,8,2022,11,20,324,2459904,13
6094,"CPP-SAMO-PARA4",34.116138,-118.760071,256,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17413,390,"Ripe fruits",2022,12,30,364,2459944,15,2022,12,30,364,2459944,8
6094,"CPP-SAMO-PARA4",34.116138,-118.760071,256,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17414,390,"Ripe fruits",2022,7,28,209,2459789,NA,2022,8,11,223,2459803,56
6097,"CPP-SAMO-PARA6",34.116222,-118.758591,253,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17417,390,"Ripe fruits",2022,8,11,223,2459803,6,2022,8,24,236,2459816,22
6097,"CPP-SAMO-PARA6",34.116222,-118.758591,253,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17417,390,"Ripe fruits",2022,9,23,266,2459846,8,2022,9,30,273,2459853,14
6097,"CPP-SAMO-PARA6",34.116222,-118.758591,253,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17417,390,"Ripe fruits",2022,10,22,295,2459875,8,2022,10,28,301,2459881,14
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",52563,390,"Ripe fruits",2022,8,1,213,2459793,10,2023,3,16,75,2460020,25
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",77303,390,"Ripe fruits",2022,7,5,186,2459766,NA,2022,7,18,199,2459779,4
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",77303,390,"Ripe fruits",2022,8,29,241,2459821,14,2023,1,2,2,2459947,7
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",77303,390,"Ripe fruits",2023,1,19,19,2459964,3,2023,1,23,23,2459968,7
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",77304,390,"Ripe fruits",2022,8,1,213,2459793,10,2023,3,30,89,2460034,4
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111887,390,"Ripe fruits",2022,7,26,207,2459787,14,2022,8,23,235,2459815,21
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111891,390,"Ripe fruits",2022,7,26,207,2459787,14,2022,10,26,299,2459879,14
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111891,390,"Ripe fruits",2022,11,30,334,2459914,21,2022,12,14,348,2459928,42
6092,"CPP-SAMO-PARA2",34.115868,-118.758972,236,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15966,390,"Ripe fruits",2023,9,7,250,2460195,63,2023,9,7,250,2460195,7
6092,"CPP-SAMO-PARA2",34.115868,-118.758972,236,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15966,390,"Ripe fruits",2023,9,28,271,2460216,7,2023,12,14,348,2460293,42
6092,"CPP-SAMO-PARA2",34.115868,-118.758972,236,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15969,390,"Ripe fruits",2023,9,7,250,2460195,63,2023,12,3,337,2460282,4
6092,"CPP-SAMO-PARA2",34.115868,-118.758972,236,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15969,390,"Ripe fruits",2023,12,14,348,2460293,7,2023,12,14,348,2460293,42
6092,"CPP-SAMO-PARA2",34.115868,-118.758972,236,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15970,390,"Ripe fruits",2023,9,7,250,2460195,63,2023,12,3,337,2460282,4
6092,"CPP-SAMO-PARA2",34.115868,-118.758972,236,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15970,390,"Ripe fruits",2023,12,14,348,2460293,7,2023,12,14,348,2460293,42
6097,"CPP-SAMO-PARA6",34.116222,-118.758591,253,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15997,390,"Ripe fruits",2023,9,14,257,2460202,70,2023,12,14,348,2460293,42
6097,"CPP-SAMO-PARA6",34.116222,-118.758591,253,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15998,390,"Ripe fruits",2023,9,14,257,2460202,70,2023,9,28,271,2460216,7
6097,"CPP-SAMO-PARA6",34.116222,-118.758591,253,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15998,390,"Ripe fruits",2024,5,16,137,2460447,7,2024,5,16,137,2460447,7
6097,"CPP-SAMO-PARA6",34.116222,-118.758591,253,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",16001,390,"Ripe fruits",2023,9,14,257,2460202,NA,2023,12,14,348,2460293,42
6094,"CPP-SAMO-PARA4",34.116138,-118.760071,256,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17411,390,"Ripe fruits",2023,9,14,257,2460202,70,2023,11,16,320,2460265,17
6094,"CPP-SAMO-PARA4",34.116138,-118.760071,256,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17412,390,"Ripe fruits",2023,9,14,257,2460202,70,2023,12,14,348,2460293,42
6094,"CPP-SAMO-PARA4",34.116138,-118.760071,256,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17413,390,"Ripe fruits",2023,9,14,257,2460202,70,2023,12,14,348,2460293,42
6094,"CPP-SAMO-PARA4",34.116138,-118.760071,256,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",17414,390,"Ripe fruits",2023,9,14,257,2460202,70,2023,11,5,309,2460254,11
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",52563,390,"Ripe fruits",2023,8,22,234,2460179,7,2023,10,27,300,2460245,3
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",52563,390,"Ripe fruits",2023,11,6,310,2460255,7,2024,3,25,85,2460395,14
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",52563,390,"Ripe fruits",2024,6,24,176,2460486,6,2024,6,24,176,2460486,NA
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",77303,390,"Ripe fruits",2023,8,2,214,2460159,2,2024,3,19,79,2460389,6
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",77304,390,"Ripe fruits",2023,8,2,214,2460159,2,2024,4,29,120,2460430,7
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111887,390,"Ripe fruits",2023,8,9,221,2460166,14,2023,9,20,263,2460208,21
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111887,390,"Ripe fruits",2023,10,24,297,2460242,13,2023,10,24,297,2460242,15
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111891,390,"Ripe fruits",2023,8,9,221,2460166,14,2023,10,24,297,2460242,15
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111891,390,"Ripe fruits",2023,11,29,333,2460278,21,2023,12,13,347,2460292,21
50302,"Sylvan Meadows SRP",33.558994,-117.176071,381,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",306247,390,"Ripe fruits",2023,11,18,322,2460267,NA,2023,11,18,322,2460267,NA
50302,"Sylvan Meadows SRP",33.558994,-117.176071,381,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",306261,390,"Ripe fruits",2023,11,18,322,2460267,NA,2023,11,18,322,2460267,NA
51967,"Granite Loop",33.562931,-117.15921,365,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",320990,390,"Ripe fruits",2023,9,21,264,2460209,NA,2023,9,23,266,2460211,19
51967,"Granite Loop",33.562931,-117.15921,365,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",320990,390,"Ripe fruits",2023,10,13,286,2460231,1,2024,3,1,61,2460371,15
51967,"Granite Loop",33.562931,-117.15921,365,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",320990,390,"Ripe fruits",2024,4,19,110,2460420,34,2024,4,19,110,2460420,1
51967,"Granite Loop",33.562931,-117.15921,365,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",320991,390,"Ripe fruits",2023,9,22,265,2460210,1,2023,9,23,266,2460211,19
51967,"Granite Loop",33.562931,-117.15921,365,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",320991,390,"Ripe fruits",2023,11,3,307,2460252,1,2023,11,3,307,2460252,15
51967,"Granite Loop",33.562931,-117.15921,365,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",320991,390,"Ripe fruits",2023,12,8,342,2460287,1,2024,3,1,61,2460371,15
51967,"Granite Loop",33.562931,-117.15921,365,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",320992,390,"Ripe fruits",2023,9,21,264,2460209,NA,2024,4,19,110,2460420,1
6092,"CPP-SAMO-PARA2",34.115868,-118.758972,236,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",15966,390,"Ripe fruits",2024,11,14,319,2460629,84,2024,11,14,319,2460629,80
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",52563,390,"Ripe fruits",2024,7,23,205,2460515,8,2024,7,29,211,2460521,7
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",52563,390,"Ripe fruits",2024,8,21,234,2460544,16,2025,5,19,139,2460815,7
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",77303,390,"Ripe fruits",2024,8,5,218,2460528,7,2025,3,31,90,2460766,11
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",77303,390,"Ripe fruits",2025,4,29,119,2460795,8,2025,5,6,126,2460802,13
12493,"CPP-PWD-SPT1",38.568214,-122.688759,330,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",77304,390,"Ripe fruits",2024,7,29,211,2460521,6,2025,5,19,139,2460815,7
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111887,390,"Ripe fruits",2024,8,27,240,2460550,27,2024,10,29,303,2460613,71
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111891,390,"Ripe fruits",2024,9,24,268,2460578,NA,2024,10,29,303,2460613,71
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111891,390,"Ripe fruits",2025,1,29,29,2460705,21,2025,1,29,29,2460705,84
23985,"CPP-HREC-S3",39.020966,-123.091034,446,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",111909,390,"Ripe fruits",2024,8,28,241,2460551,NA,2024,8,28,241,2460551,NA
51967,"Granite Loop",33.562931,-117.15921,365,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",320990,390,"Ripe fruits",2024,11,16,321,2460631,NA,2025,2,9,40,2460716,24
51967,"Granite Loop",33.562931,-117.15921,365,"CA",701,"Adenostoma","fasciculatum","chamise","Plantae",320991,390,"Ripe fruits",2024,11,16,321,2460631,NA,2025,1,18,18,2460694,22
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2009,10,12,285,2455117,21,2009,11,23,327,2455159,63
1484,"Kruckeberg Garden",47.776241,-122.377419,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",2562,390,"Ripe fruits",2009,10,29,302,2455134,14,2009,11,19,323,2455155,81
6119,"Arboretum North",47.635494,-122.296242,26,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",19302,390,"Ripe fruits",2012,2,21,52,2455979,NA,2012,2,21,52,2455979,6
9588,"WVCO--Native Plants Garden",48.412403,-119.531067,259,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",37900,390,"Ripe fruits",2013,10,1,274,2456567,NA,2013,10,28,301,2456594,NA
16389,"001 Cliff trail going NW",47.304359,-122.533821,89,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",61363,390,"Ripe fruits",2014,2,12,43,2456701,6,2014,2,12,43,2456701,55
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2014,10,25,298,2456956,30,2014,11,6,310,2456968,7
16389,"001 Cliff trail going NW",47.304359,-122.533821,89,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",61363,390,"Ripe fruits",2015,1,29,29,2457052,115,2015,1,29,29,2457052,26
18171,"Bennington Lake",46.073006,-118.261269,375,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",71508,390,"Ripe fruits",2014,8,13,225,2456883,24,2014,11,7,311,2456969,NA
18652,"Cowen Park",47.672283,-122.312195,57,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",74270,390,"Ripe fruits",2014,9,12,255,2456913,NA,2014,9,12,255,2456913,NA
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2015,9,24,267,2457290,42,2016,2,18,49,2457437,9
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2016,10,20,294,2457682,14,2016,11,11,316,2457704,90
24562,"Blue House",48.558495,-121.413948,99,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",116228,390,"Ripe fruits",2016,10,3,277,2457665,NA,2017,1,26,26,2457780,36
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2017,10,13,286,2458040,56,2017,11,24,328,2458082,70
24562,"Blue House",48.558495,-121.413948,99,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",116228,390,"Ripe fruits",2017,10,20,293,2458047,NA,2017,11,5,309,2458063,4
24562,"Blue House",48.558495,-121.413948,99,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",116228,390,"Ripe fruits",2017,11,16,320,2458074,7,2017,12,6,340,2458094,5
25242,"Weaverling Spit",48.482578,-122.593407,4,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",120777,390,"Ripe fruits",2017,9,5,248,2458002,60,2017,9,5,248,2458002,90
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2018,10,8,281,2458400,9,2018,12,2,336,2458455,77
1484,"Kruckeberg Garden",47.776241,-122.377419,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",2562,390,"Ripe fruits",2018,10,21,294,2458413,7,2019,3,23,82,2458566,7
24562,"Blue House",48.558495,-121.413948,99,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",116228,390,"Ripe fruits",2018,10,12,285,2458404,NA,2018,11,14,318,2458437,15
24562,"Blue House",48.558495,-121.413948,99,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",116228,390,"Ripe fruits",2018,12,4,338,2458457,5,2019,1,28,28,2458512,45
25242,"Weaverling Spit",48.482578,-122.593407,4,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",120777,390,"Ripe fruits",2018,11,8,312,2458431,NA,2018,11,8,312,2458431,64
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2019,11,18,322,2458806,8,2019,11,18,322,2458806,83
1484,"Kruckeberg Garden",47.776241,-122.377419,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",2562,390,"Ripe fruits",2019,11,3,307,2458791,7,2020,3,15,75,2458924,NA
36640,"my back yard",47.724659,-122.100098,126,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",224887,390,"Ripe fruits",2020,7,28,210,2459059,12,2020,9,19,263,2459112,NA
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2021,9,25,268,2459483,8,2021,11,29,333,2459548,83
1484,"Kruckeberg Garden",47.776241,-122.377419,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",2562,390,"Ripe fruits",2021,10,3,276,2459491,8,2022,4,17,107,2459687,7
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2022,10,2,275,2459855,16,2023,3,11,70,2460015,7
1484,"Kruckeberg Garden",47.776241,-122.377419,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",2562,390,"Ripe fruits",2022,11,6,310,2459890,23,2022,11,6,310,2459890,7
1484,"Kruckeberg Garden",47.776241,-122.377419,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",2562,390,"Ripe fruits",2022,12,3,337,2459917,14,2023,3,5,64,2460009,6
1484,"Kruckeberg Garden",47.776241,-122.377419,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",2562,390,"Ripe fruits",2023,11,26,330,2460275,9,2023,12,2,336,2460281,71
1274,"Home",47.754948,-122.357971,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",1849,390,"Ripe fruits",2024,10,5,279,2460589,7,2024,11,30,335,2460645,91
1484,"Kruckeberg Garden",47.776241,-122.377419,98,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",2562,390,"Ripe fruits",2024,10,5,279,2460589,7,2025,2,28,59,2460735,16
54697,"Lopez Island LIFE Trail Phenology Plot",48.488434,-122.897079,70,"WA",92,"Symphoricarpos","albus","common snowberry","Plantae",332229,390,"Ripe fruits",2024,11,19,324,2460634,134,2024,11,26,331,2460641,7
1559,"The Callahans",39.289673,-123.373718,212,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",2794,390,"Ripe fruits",2009,10,13,286,2455118,NA,2009,11,25,329,2455161,NA
5025,"Hallisey House",36.378822,-121.566696,467,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",9341,390,"Ripe fruits",2010,9,21,264,2455461,NA,2010,9,21,264,2455461,NA
1380,"Santa Barbara Botanic Garden",34.457253,-119.709938,229,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",4191,390,"Ripe fruits",2012,12,1,336,2456263,NA,2012,12,1,336,2456263,NA
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19543,390,"Ripe fruits",2012,7,23,205,2456132,NA,2013,1,17,17,2456310,46
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19543,390,"Ripe fruits",2013,3,7,66,2456359,3,2013,3,7,66,2456359,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19543,390,"Ripe fruits",2013,3,14,73,2456366,3,2013,3,14,73,2456366,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19543,390,"Ripe fruits",2013,5,27,147,2456440,4,2013,5,27,147,2456440,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2012,7,23,205,2456132,4,2012,7,23,205,2456132,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2012,7,29,211,2456138,3,2012,9,10,254,2456181,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2012,9,17,261,2456188,4,2013,1,17,17,2456310,46
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2012,7,23,205,2456132,4,2013,1,17,17,2456310,46
9360,"Santa Barbara Botanic Garden",34.455807,-119.709801,214,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",32996,390,"Ripe fruits",2012,12,1,336,2456263,NA,2012,12,1,336,2456263,NA
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19543,390,"Ripe fruits",2013,7,22,203,2456496,4,2014,2,13,44,2456702,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2013,7,25,206,2456499,3,2013,10,21,294,2456587,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2013,10,28,301,2456594,4,2013,10,28,301,2456594,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2013,11,7,311,2456604,7,2013,11,11,315,2456608,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2013,11,25,329,2456622,4,2013,11,25,329,2456622,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2013,12,2,336,2456629,4,2013,12,2,336,2456629,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2013,12,9,343,2456636,4,2013,12,9,343,2456636,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2013,12,16,350,2456643,4,2013,12,16,350,2456643,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2013,12,30,364,2456657,4,2013,12,30,364,2456657,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2014,1,13,13,2456671,4,2014,1,13,13,2456671,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2014,1,27,27,2456685,4,2014,1,29,29,2456687,5
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2013,7,18,199,2456492,3,2013,11,7,311,2456604,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2013,11,14,318,2456611,3,2014,1,16,16,2456674,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2014,1,23,23,2456681,3,2014,1,29,29,2456687,5
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19543,390,"Ripe fruits",2014,9,1,244,2456902,4,2014,9,1,244,2456902,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19543,390,"Ripe fruits",2014,9,22,265,2456923,4,2014,9,22,265,2456923,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2014,7,10,191,2456849,3,2014,10,27,300,2456958,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2014,11,3,307,2456965,4,2014,11,3,307,2456965,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2014,11,10,314,2456972,4,2014,11,13,317,2456975,7
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2014,11,24,328,2456986,4,2014,11,24,328,2456986,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2014,7,17,198,2456856,3,2014,7,17,198,2456856,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2014,7,28,209,2456867,4,2014,8,28,240,2456898,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2014,9,4,247,2456905,3,2015,1,4,4,2457027,1
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2015,6,28,179,2457202,3,2015,6,28,179,2457202,NA
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2015,8,17,229,2457252,4,2015,8,24,236,2457259,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19544,390,"Ripe fruits",2015,9,7,250,2457273,4,2015,9,7,250,2457273,2
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2015,7,2,183,2457206,NA,2015,10,8,281,2457304,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2015,10,19,292,2457315,4,2015,10,19,292,2457315,3
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2016,5,26,147,2457535,3,2016,5,26,147,2457535,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19545,390,"Ripe fruits",2016,6,2,154,2457542,3,2016,6,2,154,2457542,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19543,390,"Ripe fruits",2016,7,25,207,2457595,4,2016,7,25,207,2457595,4
6399,"CPP-STME",37.978359,-122.126457,63,"CA",92,"Symphoricarpos","albus","common snowberry","Plantae",19543,390,"Ripe fruits",2016,8,7,220,2457608,3,2016,8,11,224,2457612,3
