"site_id","site_name","latitude","longitude","elevation_in_meters","state","species_id","genus","species","common_name","kingdom","individual_id","phenophase_id","phenophase_description","first_yes_year","first_yes_month","first_yes_day","first_yes_doy","first_yes_julian_date","numdays_since_prior_no","last_yes_year","last_yes_month","last_yes_day","last_yes_doy","last_yes_julian_date","numdays_until_next_no"
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359568,501,"Open flowers",2018,8,28,240,2458359,7,2018,9,25,268,2458387,NA
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359572,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,8,128,2458247,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359572,501,"Open flowers",2018,7,31,212,2458331,7,2018,7,31,212,2458331,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359572,501,"Open flowers",2018,9,4,247,2458366,7,2018,9,18,261,2458380,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359575,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,1,121,2458240,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359575,501,"Open flowers",2018,7,31,212,2458331,7,2018,7,31,212,2458331,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359575,501,"Open flowers",2018,9,4,247,2458366,14,2018,9,11,254,2458373,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359576,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,15,135,2458254,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359576,501,"Open flowers",2018,5,29,149,2458268,7,2018,5,29,149,2458268,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359576,501,"Open flowers",2018,7,10,191,2458310,7,2018,7,17,198,2458317,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359576,501,"Open flowers",2018,7,31,212,2458331,7,2018,7,31,212,2458331,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359576,501,"Open flowers",2018,8,28,240,2458359,7,2018,9,11,254,2458373,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359576,501,"Open flowers",2018,9,25,268,2458387,7,2018,9,25,268,2458387,NA
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359577,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,8,128,2458247,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359577,501,"Open flowers",2018,7,31,212,2458331,7,2018,7,31,212,2458331,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359577,501,"Open flowers",2018,9,4,247,2458366,14,2018,9,11,254,2458373,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359577,501,"Open flowers",2018,9,25,268,2458387,7,2018,9,25,268,2458387,NA
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359578,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,15,135,2458254,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359578,501,"Open flowers",2018,7,10,191,2458310,7,2018,7,17,198,2458317,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359578,501,"Open flowers",2018,7,31,212,2458331,7,2018,8,14,226,2458345,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359578,501,"Open flowers",2018,8,28,240,2458359,7,2018,9,25,268,2458387,NA
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359582,501,"Open flowers",2018,4,17,107,2458226,7,2018,5,8,128,2458247,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359582,501,"Open flowers",2018,9,4,247,2458366,7,2018,9,11,254,2458373,7
57104,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359587,501,"Open flowers",2018,4,17,107,2458226,7,2018,5,8,128,2458247,7
57104,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359587,501,"Open flowers",2018,7,31,212,2458331,7,2018,8,7,219,2458338,7
57104,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359587,501,"Open flowers",2018,9,4,247,2458366,7,2018,9,25,268,2458387,NA
57104,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359588,501,"Open flowers",2018,4,17,107,2458226,7,2018,5,8,128,2458247,7
57104,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359588,501,"Open flowers",2018,9,11,254,2458373,7,2018,9,11,254,2458373,7
57104,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359589,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,8,128,2458247,7
57104,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359589,501,"Open flowers",2018,7,31,212,2458331,7,2018,8,7,219,2458338,7
57104,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359589,501,"Open flowers",2018,9,4,247,2458366,7,2018,9,11,254,2458373,7
57104,"SRER_060.phenology.phe - phenocam",31.911873,-110.835487,996,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359589,501,"Open flowers",2018,9,25,268,2458387,7,2018,9,25,268,2458387,NA
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359595,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,8,128,2458247,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359595,501,"Open flowers",2018,7,31,212,2458331,7,2018,8,7,219,2458338,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359595,501,"Open flowers",2018,8,28,240,2458359,7,2018,9,11,254,2458373,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359681,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,15,135,2458254,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359681,501,"Open flowers",2018,7,31,212,2458331,7,2018,8,7,219,2458338,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359681,501,"Open flowers",2018,9,4,247,2458366,7,2018,9,11,254,2458373,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359681,501,"Open flowers",2018,9,25,268,2458387,7,2018,9,25,268,2458387,NA
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359684,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,8,128,2458247,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359684,501,"Open flowers",2018,7,10,191,2458310,7,2018,7,17,198,2458317,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359684,501,"Open flowers",2018,7,31,212,2458331,7,2018,8,14,226,2458345,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359684,501,"Open flowers",2018,9,4,247,2458366,7,2018,9,11,254,2458373,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359686,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,8,128,2458247,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359686,501,"Open flowers",2018,7,31,212,2458331,7,2018,8,7,219,2458338,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359686,501,"Open flowers",2018,9,4,247,2458366,7,2018,9,11,254,2458373,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359693,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,8,128,2458247,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359693,501,"Open flowers",2018,7,10,191,2458310,7,2018,7,17,198,2458317,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359693,501,"Open flowers",2018,7,31,212,2458331,7,2018,8,7,219,2458338,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359693,501,"Open flowers",2018,8,28,240,2458359,7,2018,9,11,254,2458373,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359693,501,"Open flowers",2018,9,25,268,2458387,7,2018,9,25,268,2458387,NA
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359694,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,8,128,2458247,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359694,501,"Open flowers",2018,7,31,212,2458331,7,2018,8,7,219,2458338,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359694,501,"Open flowers",2018,9,4,247,2458366,7,2018,9,11,254,2458373,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359696,501,"Open flowers",2018,4,10,100,2458219,7,2018,5,8,128,2458247,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359696,501,"Open flowers",2018,7,10,191,2458310,7,2018,7,17,198,2458317,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359696,501,"Open flowers",2018,7,31,212,2458331,7,2018,7,31,212,2458331,7
57103,"SRER_061.phenology.phe - primary",31.909029,-110.834198,1004,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",359696,501,"Open flowers",2018,9,4,247,2458366,14,2018,9,11,254,2458373,7
6102,"Joseph Wood Krutch Garden U Arizona mall",32.23188,-110.951012,743,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",16039,501,"Open flowers",2018,10,2,275,2458394,NA,2018,12,4,338,2458457,65
6102,"Joseph Wood Krutch Garden U Arizona mall",32.23188,-110.951012,743,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",16039,501,"Open flowers",2019,3,27,86,2458570,5,2019,4,16,106,2458590,147
6102,"Joseph Wood Krutch Garden U Arizona mall",32.23188,-110.951012,743,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",16039,501,"Open flowers",2019,9,26,269,2458753,16,2019,9,26,269,2458753,NA
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",48317,501,"Open flowers",2018,11,4,308,2458427,7,2019,1,3,3,2458487,10
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",48317,501,"Open flowers",2019,4,2,92,2458576,9,2019,4,7,97,2458581,NA
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",48776,501,"Open flowers",2018,10,28,301,2458420,NA,2018,10,28,301,2458420,7
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",48776,501,"Open flowers",2018,11,18,322,2458441,14,2019,1,13,13,2458497,14
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",48776,501,"Open flowers",2019,3,10,69,2458553,7,2019,3,10,69,2458553,7
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",48776,501,"Open flowers",2019,3,24,83,2458567,7,2019,4,7,97,2458581,NA
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",48777,501,"Open flowers",2018,10,28,301,2458420,NA,2019,1,3,3,2458487,10
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",48777,501,"Open flowers",2019,4,2,92,2458576,9,2019,4,7,97,2458581,NA
12064,"TBG Phenology Walk",32.248463,-110.909584,746,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",50749,501,"Open flowers",2019,3,31,90,2458574,3,2019,5,1,121,2458605,23
12064,"TBG Phenology Walk",32.248463,-110.909584,746,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",50749,501,"Open flowers",2019,8,28,240,2458724,13,2019,8,28,240,2458724,14
12064,"TBG Phenology Walk",32.248463,-110.909584,746,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",50751,501,"Open flowers",2018,11,30,334,2458453,37,2018,12,8,342,2458461,22
12064,"TBG Phenology Walk",32.248463,-110.909584,746,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",50751,501,"Open flowers",2019,4,4,94,2458578,3,2019,4,18,108,2458592,8
12064,"TBG Phenology Walk",32.248463,-110.909584,746,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",50751,501,"Open flowers",2019,4,27,117,2458601,1,2019,5,1,121,2458605,23
12064,"TBG Phenology Walk",32.248463,-110.909584,746,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",50751,501,"Open flowers",2019,6,26,177,2458661,5,2019,6,26,177,2458661,50
12064,"TBG Phenology Walk",32.248463,-110.909584,746,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",50751,501,"Open flowers",2019,8,28,240,2458724,13,2019,8,28,240,2458724,14
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",75013,501,"Open flowers",2018,11,18,322,2458441,14,2018,11,25,329,2458448,7
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",75013,501,"Open flowers",2019,3,10,69,2458553,7,2019,3,10,69,2458553,7
11587,"Desert Botanical Garden",33.462444,-111.944618,391,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",75013,501,"Open flowers",2019,3,24,83,2458567,7,2019,4,7,97,2458581,NA
22063,"Native Plant Garden",32.213646,-110.986458,718,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",97130,501,"Open flowers",2019,7,12,193,2458677,NA,2019,7,12,193,2458677,NA
22334,"Land",33.571148,-112.877686,384,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99194,501,"Open flowers",2018,11,4,308,2458427,10,2018,12,1,335,2458454,20
22334,"Land",33.571148,-112.877686,384,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99195,501,"Open flowers",2018,11,4,308,2458427,10,2018,12,1,335,2458454,20
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99300,501,"Open flowers",2018,10,14,287,2458406,8,2018,12,22,356,2458475,56
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99300,501,"Open flowers",2019,4,13,103,2458587,13,2019,5,1,121,2458605,17
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99300,501,"Open flowers",2019,8,23,235,2458719,15,2019,9,25,268,2458752,NA
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99807,501,"Open flowers",2018,10,8,281,2458400,6,2018,10,16,289,2458408,2
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99807,501,"Open flowers",2018,10,29,302,2458421,11,2018,11,7,311,2458430,2
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99807,501,"Open flowers",2018,11,11,315,2458434,2,2018,12,29,363,2458482,2
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99807,501,"Open flowers",2019,1,6,6,2458490,6,2019,1,7,7,2458491,2
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99807,501,"Open flowers",2019,3,18,77,2458561,9,2019,3,18,77,2458561,2
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99807,501,"Open flowers",2019,3,28,87,2458571,3,2019,4,29,119,2458603,6
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",99807,501,"Open flowers",2019,5,14,134,2458618,8,2019,5,14,134,2458618,8
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102257,501,"Open flowers",2018,10,6,279,2458398,NA,2019,1,7,7,2458491,4
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102257,501,"Open flowers",2019,2,17,48,2458532,9,2019,2,17,48,2458532,13
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102257,501,"Open flowers",2019,3,29,88,2458572,21,2019,6,14,165,2458649,16
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102257,501,"Open flowers",2019,8,16,228,2458712,7,2019,8,30,242,2458726,8
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102258,501,"Open flowers",2018,10,6,279,2458398,NA,2018,12,14,348,2458467,15
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102258,501,"Open flowers",2019,1,7,7,2458491,9,2019,1,11,11,2458495,22
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102258,501,"Open flowers",2019,2,8,39,2458523,6,2019,2,17,48,2458532,13
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102258,501,"Open flowers",2019,3,8,67,2458551,6,2019,7,6,187,2458671,8
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102258,501,"Open flowers",2019,8,3,215,2458699,15,2019,8,30,242,2458726,8
22728,"Living Lab",32.237293,-110.91423,755,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",102270,501,"Open flowers",2018,10,20,293,2458412,8,2018,10,28,301,2458420,5
23065,"Gale Elementary",32.216789,-110.80117,821,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",104945,501,"Open flowers",2019,3,22,81,2458565,NA,2019,4,4,94,2458578,NA
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",117130,501,"Open flowers",2018,10,14,287,2458406,8,2018,12,22,356,2458475,56
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",117130,501,"Open flowers",2019,4,13,103,2458587,13,2019,5,1,121,2458605,17
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",117130,501,"Open flowers",2019,9,1,244,2458728,9,2019,9,25,268,2458752,NA
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",117131,501,"Open flowers",2018,11,2,306,2458425,19,2018,12,22,356,2458475,56
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",117131,501,"Open flowers",2019,4,13,103,2458587,13,2019,5,1,121,2458605,17
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",117131,501,"Open flowers",2019,8,23,235,2458719,15,2019,8,23,235,2458719,9
22365,"My Front Yard",32.106995,-111.02726,768,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",117131,501,"Open flowers",2019,9,13,256,2458740,12,2019,9,13,256,2458740,12
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118198,501,"Open flowers",2018,10,16,289,2458408,8,2018,10,16,289,2458408,2
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118198,501,"Open flowers",2018,10,29,302,2458421,11,2018,10,29,302,2458421,1
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118198,501,"Open flowers",2018,11,6,310,2458429,4,2018,11,7,311,2458430,2
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118198,501,"Open flowers",2018,11,11,315,2458434,2,2019,1,9,9,2458493,6
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118198,501,"Open flowers",2019,3,9,68,2458552,5,2019,3,9,68,2458552,9
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118198,501,"Open flowers",2019,3,25,84,2458568,5,2019,4,29,119,2458603,6
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118198,501,"Open flowers",2019,5,6,126,2458610,1,2019,5,27,147,2458631,2
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118199,501,"Open flowers",2018,11,6,310,2458429,4,2018,11,7,311,2458430,2
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118199,501,"Open flowers",2018,11,11,315,2458434,2,2018,12,23,357,2458476,6
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118199,501,"Open flowers",2019,1,6,6,2458490,6,2019,1,6,6,2458490,1
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118199,501,"Open flowers",2019,4,8,98,2458582,3,2019,4,29,119,2458603,6
22311,"Tohono Chul Park",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118199,501,"Open flowers",2019,5,6,126,2458610,1,2019,5,6,126,2458610,8
24548,"Fruit Tree Orchard",32.213543,-110.987022,718,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",118210,501,"Open flowers",2018,10,3,276,2458395,NA,2019,8,24,236,2458720,NA
6026,"Front Yard",32.25066,-110.946358,734,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",137786,501,"Open flowers",2019,4,11,101,2458585,7,2019,4,19,109,2458593,4
6026,"Front Yard",32.25066,-110.946358,734,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",137786,501,"Open flowers",2019,8,2,214,2458698,4,2019,8,29,241,2458725,4
30610,"Scarlett Canyon Preserve",33.673607,-112.043922,472,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",165608,501,"Open flowers",2018,11,11,315,2458434,NA,2018,11,11,315,2458434,189
31160,"TCP Phenolgy Trail",32.33926,-110.981728,765,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",171345,501,"Open flowers",2019,4,4,94,2458578,9,2019,5,2,122,2458606,5
31467,"Office",32.225048,-110.863281,783,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",172571,501,"Open flowers",2018,10,7,280,2458399,NA,2018,10,24,297,2458416,7
31467,"Office",32.225048,-110.863281,783,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",172571,501,"Open flowers",2018,11,11,315,2458434,7,2018,11,22,326,2458445,3
31467,"Office",32.225048,-110.863281,783,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",172571,501,"Open flowers",2019,4,1,91,2458575,15,2019,5,5,125,2458609,7
31467,"Office",32.225048,-110.863281,783,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",172572,501,"Open flowers",2018,10,31,304,2458423,7,2018,11,4,308,2458427,7
31467,"Office",32.225048,-110.863281,783,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",172572,501,"Open flowers",2018,11,25,329,2458448,3,2018,12,17,351,2458470,8
31467,"Office",32.225048,-110.863281,783,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",172572,501,"Open flowers",2019,3,3,62,2458546,7,2019,6,23,174,2458658,7
30426,"Brown Mtn ",32.225555,-111.145737,806,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",176507,501,"Open flowers",2018,11,2,306,2458425,8,2018,12,20,354,2458473,10
30426,"Brown Mtn ",32.225555,-111.145737,806,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",176507,501,"Open flowers",2019,3,28,87,2458571,7,2019,3,28,87,2458571,4
30426,"Brown Mtn ",32.225555,-111.145737,806,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",176507,501,"Open flowers",2019,4,5,95,2458579,4,2019,4,21,111,2458595,4
30426,"Brown Mtn ",32.225555,-111.145737,806,"AZ",117,"Larrea","tridentata","creosote bush","Plantae",176509,501,"Open flowers",2018,11,2,306,2458425,8,2019,1,15,15,2458499,9
